"","UserId","nSongs","nErrors","avgLatencies","daySessionStarted","hourSessionStarted","nSongsSkipped","DeviceOS"
"57473","10535","1","0","529.395","2021-04-09","16","0","windows"
"57474","10535","20","3","487.2203","2021-04-07","8","1","windows"
"57475","10535","28","2","267.7069","2021-04-09","7","7","windows"
"57476","10536","16","0","497.8835","2021-04-09","20","0","windows"
"57477","10536","1","0","826.8954","2021-04-11","19","0","windows"
"57478","10537","1","0","470.4047","2021-04-10","7","0","android"
"57479","10538","1","0","83.5151","2021-04-08","23","0","android"
"57480","10538","6","0","382.6031","2021-04-11","5","1","android"
"57481","10539","17","0","747.6745","2021-04-11","16","2","android"
"57482","10539","25","1","162.42","2021-04-06","16","3","android"
"57483","10539","4","1","357.6331","2021-04-05","1","0","android"
"57484","10539","1","0","145.9579","2021-04-08","15","0","android"
"57485","10540","1","1","260.0468","2021-04-06","20","0","iOS"
"57486","10540","1","0","149.569","2021-04-06","19","0","iOS"
"57487","10540","29","3","368.537","2021-04-11","9","0","iOS"
"57488","10541","22","2","265.0002","2021-04-09","8","0","iOS"
"57489","10541","7","2","781.3974","2021-04-09","19","1","iOS"
"57490","10542","27","1","542.9875","2021-04-07","1","1","android"
"57491","10542","1","0","132.9261","2021-04-10","21","0","android"
"57492","10542","1","0","361.9398","2021-04-10","8","0","android"
"57493","10543","1","1","327.1297","2021-04-05","7","0","windows"
"57494","10543","1","0","390.6009","2021-04-11","20","0","windows"
"57495","10544","15","3","576.863","2021-04-07","21","0","iOS"
"57496","10544","1","0","359.8594","2021-04-09","16","0","iOS"
"57497","10545","1","0","520.8124","2021-04-06","16","0","iOS"
"57498","10545","1","0","210.8623","2021-04-06","15","0","iOS"
"57499","10545","1","1","370.5766","2021-04-06","13","0","iOS"
"57500","10545","1","1","198.0257","2021-04-11","23","0","iOS"
"57501","10546","6","4","1366.5487","2021-04-09","4","1","android"
"57502","10546","1","0","705.3261","2021-04-10","12","0","android"
"57503","10546","5","3","661.3041","2021-04-08","10","0","android"
"57504","10547","1","2","495.9877","2021-04-11","18","0","iOS"
"57505","10547","10","5","941.6832","2021-04-10","8","1","iOS"
"57506","10547","7","4","512.8593","2021-04-08","5","0","iOS"
"57507","10547","8","6","752.3023","2021-04-10","21","1","iOS"
"57508","10547","11","7","1389.3012","2021-04-11","17","0","iOS"
"57509","10547","28","4","823.1902","2021-04-11","15","3","iOS"
"57510","10547","6","6","847.0887","2021-04-10","6","0","iOS"
"57511","10547","1","0","564.0248","2021-04-09","18","0","iOS"
"57512","10547","17","8","914.3663","2021-04-09","22","3","iOS"
"57513","10547","25","6","806.6444","2021-04-09","4","2","iOS"
"57514","10547","11","4","723.7786","2021-04-09","8","1","iOS"
"57515","10547","40","4","688.9982","2021-04-08","5","4","iOS"
"57516","10547","36","3","373.7186","2021-04-06","20","4","iOS"
"57517","10548","1","1","354.2413","2021-04-07","21","0","iOS"
"57518","10548","1","0","210.3194","2021-04-10","21","0","iOS"
"57519","10548","1","0","69.466","2021-04-10","6","0","iOS"
"57520","10549","41","2","356.1112","2021-04-10","18","2","windows"
"57521","10549","1","0","260.7337","2021-04-08","15","0","windows"
"57522","10549","1","0","107.141","2021-04-10","20","0","windows"
"57523","10549","11","3","400.0205","2021-04-09","12","1","windows"
"57524","10550","2","1","482.246","2021-04-11","6","0","iOS"
"57525","10550","1","2","423.936","2021-04-10","8","0","iOS"
"57526","10550","5","3","474.5563","2021-04-10","10","0","iOS"
"57527","10550","1","0","192.8263","2021-04-08","21","0","iOS"
"57528","10550","30","2","272.958","2021-04-11","20","3","iOS"
"57529","10550","1","0","160.5761","2021-04-09","9","0","iOS"
"57530","10550","1","1","971.5874","2021-04-10","9","0","iOS"
"57531","10550","60","3","420.6475","2021-04-10","21","7","iOS"
"57532","10550","14","2","313.9118","2021-04-09","23","0","iOS"
"57533","10550","1","1","281.8011","2021-04-07","6","0","iOS"
"57534","10550","1","1","383.2786","2021-04-09","21","0","iOS"
"57535","10550","1","1","491.4688","2021-04-09","18","0","iOS"
"57536","10550","29","0","733.2014","2021-04-08","19","2","iOS"
"57537","10551","30","2","949.7998","2021-04-07","21","0","iOS"
"57538","10551","1","0","275.4868","2021-04-07","4","0","iOS"
"57539","10551","16","2","618.5651","2021-04-07","1","1","iOS"
"57540","10551","1","0","124.0685","2021-04-10","18","0","iOS"
"57541","10551","1","0","235.019","2021-04-05","8","0","iOS"
"57542","10551","33","0","647.5926","2021-04-05","5","2","iOS"
"57543","10551","1","1","274.0181","2021-04-11","6","0","iOS"
"57544","10551","16","1","410.3414","2021-04-07","19","0","iOS"
"57545","10551","1","0","96.6757","2021-04-09","16","0","iOS"
"57546","10551","21","1","675.987","2021-04-10","20","1","iOS"
"57547","10551","44","3","365.7684","2021-04-05","10","2","iOS"
"57548","10551","13","3","576.6012","2021-04-11","15","0","iOS"
"57549","10551","22","2","611.1197","2021-04-09","14","2","iOS"
"57550","10551","38","0","225.9196","2021-04-08","16","1","iOS"
"57551","10551","1","1","194.1308","2021-04-08","21","0","iOS"
"57552","10551","1","1","651.5469","2021-04-07","11","0","iOS"
"57553","10551","36","2","260.9182","2021-04-11","23","2","iOS"
"57554","10552","1","1","257.3538","2021-04-09","23","0","iOS"
"57555","10552","1","0","84.42","2021-04-08","7","0","iOS"
"57556","10552","24","3","363.0832","2021-04-10","17","0","iOS"
"57557","10552","1","1","396.931","2021-04-08","21","0","iOS"
"57558","10553","1","1","203.0241","2021-04-05","15","0","iOS"
"57559","10553","33","0","257.8191","2021-04-05","21","1","iOS"
"57560","10553","1","1","460.87","2021-04-08","8","0","iOS"
"57561","10553","27","3","466.5355","2021-04-06","20","2","iOS"
"57562","10553","1","0","331.0612","2021-04-10","16","0","iOS"
"57563","10553","9","2","512.4412","2021-04-11","18","2","iOS"
"57564","10553","7","3","431.8775","2021-04-11","6","1","iOS"
"57565","10553","14","2","839.0824","2021-04-10","12","0","iOS"
"57566","10553","9","1","418.736","2021-04-08","10","1","iOS"
"57567","10553","1","0","555.1181","2021-04-05","9","0","iOS"
"57568","10553","30","1","295.1543","2021-04-07","12","1","iOS"
"57569","10553","1","0","208.507","2021-04-07","22","0","iOS"
"57570","10554","17","0","146.868","2021-04-10","22","2","windows"
"57571","10554","31","0","380.1063","2021-04-07","17","3","windows"
"57572","10555","1","0","539.0462","2021-04-11","16","0","android"
"57573","10555","13","1","441.4074","2021-04-08","8","1","android"
"57574","10555","4","1","194.692","2021-04-08","4","0","android"
"57575","10555","1","0","91.1795","2021-04-09","7","0","android"
"57576","10556","1","1","392.2996","2021-04-07","3","0","android"
"57577","10557","1","0","83.9126","2021-04-09","6","0","windows"
"57578","10557","1","0","114.7917","2021-04-09","2","0","windows"
"57579","10558","16","0","70.9467","2021-04-09","18","2","android"
"57580","10558","1","0","82.1631","2021-04-10","13","1","android"
"57581","10558","27","1","551.9095","2021-04-10","23","6","android"
"57582","10558","1","0","312.6794","2021-04-08","20","0","android"
"57583","10558","1","0","208.2997","2021-04-08","16","0","android"
"57584","10558","23","0","299.0047","2021-04-10","8","2","android"
"57585","10558","1","0","423.8474","2021-04-10","4","0","android"
"57586","10558","17","1","178.549","2021-04-09","17","0","android"
"57587","10558","2","0","407.1","2021-04-08","7","1","android"
"57588","10558","1","1","448.9844","2021-04-09","17","0","android"
"57589","10558","1","0","62.5019","2021-04-09","7","1","android"
"57590","10558","1","0","580.0037","2021-04-06","9","1","android"
"57591","10558","10","1","171.3093","2021-04-08","17","0","android"
"57592","10559","1","1","210.1745","2021-04-05","21","0","android"
"57593","10559","1","0","82.2999","2021-04-07","18","0","android"
"57594","10559","34","3","516.9688","2021-04-09","8","4","android"
"57595","10560","13","1","186.7945","2021-04-09","18","3","android"
"57596","10560","1","1","269.2418","2021-04-06","23","0","android"
"57597","10560","3","0","68.029","2021-04-06","2","0","android"
"57598","10560","1","1","250.8274","2021-04-06","11","0","android"
"57599","10560","11","1","179.2094","2021-04-07","17","1","android"
"57600","10560","2","1","165.9371","2021-04-07","8","0","android"
"57601","10560","1","0","102.2699","2021-04-07","4","0","android"
"57602","10560","9","2","429.7644","2021-04-05","7","1","android"
"57603","10560","1","0","713.2042","2021-04-08","8","0","android"
"57604","10560","26","1","979.4928","2021-04-09","20","0","android"
"57605","10560","27","0","107.0121","2021-04-05","0","1","android"
"57606","10561","26","1","177.7982","2021-04-08","0","2","android"
"57607","10561","1","1","170.8541","2021-04-09","6","0","android"
"57608","10562","1","0","272.8395","2021-04-08","14","0","windows"
"57609","10562","1","0","100.5256","2021-04-06","16","0","windows"
"57610","10562","1","0","119.9037","2021-04-07","11","0","windows"
"57611","10562","32","0","134.7722","2021-04-05","17","6","windows"
"57612","10562","4","0","264.7714","2021-04-08","15","0","windows"
"57613","10562","1","0","197.2118","2021-04-09","9","0","windows"
"57614","10562","30","0","257.9845","2021-04-08","22","4","windows"
"57615","10562","15","0","163.0586","2021-04-09","15","2","windows"
"57616","10562","1","0","151.2742","2021-04-09","5","1","windows"
"57617","10562","21","0","161.2763","2021-04-09","10","2","windows"
"57618","10562","22","0","238.5238","2021-04-09","18","3","windows"
"57619","10562","1","0","368.051","2021-04-06","8","0","windows"
"57620","10562","10","1","821.9135","2021-04-09","17","3","windows"
"57621","10562","27","0","168.4291","2021-04-10","18","4","windows"
"57622","10563","2","0","205.2612","2021-04-09","19","0","iOS"
"57623","10563","5","4","529.8307","2021-04-08","6","0","iOS"
"57624","10563","1","0","136.7345","2021-04-11","9","0","iOS"
"57625","10563","1","0","203.4679","2021-04-11","18","0","iOS"
"57626","10563","1","1","410.6408","2021-04-09","16","0","iOS"
"57627","10563","7","3","379.6689","2021-04-10","22","2","iOS"
"57628","10563","14","5","670.0407","2021-04-11","18","3","iOS"
"57629","10563","1","0","284.3588","2021-04-11","5","0","iOS"
"57630","10563","1","0","230.514","2021-04-07","10","0","iOS"
"57631","10563","26","3","374.6328","2021-04-10","2","1","iOS"
"57632","10563","3","1","216.949","2021-04-11","16","0","iOS"
"57633","10563","39","6","720.4834","2021-04-08","10","3","iOS"
"57634","10563","1","0","137.9166","2021-04-10","20","0","iOS"
"57635","10563","1","0","145.8309","2021-04-08","19","0","iOS"
"57636","10563","19","5","813.405","2021-04-06","8","0","iOS"
"57637","10563","1","0","86.7964","2021-04-08","2","0","iOS"
"57638","10563","19","4","488.922","2021-04-10","19","4","iOS"
"57639","10564","30","3","770.2861","2021-04-08","6","7","iOS"
"57640","10565","1","0","299.5295","2021-04-09","8","0","android"
"57641","10565","1","0","123.3301","2021-04-10","7","0","android"
"57642","10566","1","1","182.7857","2021-04-09","7","0","iOS"
"57643","10566","36","2","467.4082","2021-04-08","8","3","iOS"
"57644","10566","4","2","450.4602","2021-04-11","19","0","iOS"
"57645","10566","15","1","279.7095","2021-04-07","12","2","iOS"
"57646","10567","1","0","413.0542","2021-04-09","1","0","iOS"
"57647","10567","16","2","335.1272","2021-04-07","8","2","iOS"
"57648","10567","1","0","201.6448","2021-04-06","10","0","iOS"
"57649","10567","4","2","545.8134","2021-04-09","14","0","iOS"
"57650","10567","15","1","328.6925","2021-04-09","6","3","iOS"
"57651","10567","4","3","506.5385","2021-04-09","17","0","iOS"
"57652","10567","5","3","450.9262","2021-04-05","18","2","iOS"
"57653","10567","25","3","476.1083","2021-04-09","7","1","iOS"
"57654","10567","1","1","316.2314","2021-04-10","12","0","iOS"
"57655","10567","1","0","214.8872","2021-04-09","15","0","iOS"
"57656","10567","2","2","677.4985","2021-04-07","17","0","iOS"
"57657","10567","1","2","558.8696","2021-04-08","18","0","iOS"
"57658","10567","25","4","1027.3218","2021-04-09","7","6","iOS"
"57659","10568","12","1","270.8101","2021-04-08","22","1","android"
"57660","10568","10","1","394.3268","2021-04-10","11","2","android"
"57661","10568","17","2","351.4155","2021-04-09","23","0","android"
"57662","10568","14","2","473.6987","2021-04-11","20","1","android"
"57663","10569","4","3","569.7185","2021-04-11","21","0","iOS"
"57664","10569","1","0","635.7334","2021-04-10","20","0","iOS"
"57665","10569","1","1","252.3072","2021-04-11","16","1","iOS"
"57666","10570","21","7","1274.3029","2021-04-05","19","2","iOS"
"57667","10570","1","0","266.1407","2021-04-06","2","0","iOS"
"57668","10571","1","0","136.1913","2021-04-09","8","0","android"
"57669","10571","16","0","85.2404","2021-04-09","10","1","android"
"57670","10572","31","0","101.7713","2021-04-10","20","1","android"
"57671","10572","15","0","375.6798","2021-04-05","8","2","android"
"57672","10572","19","0","61.5535","2021-04-11","5","3","android"
"57673","10572","32","0","186.7304","2021-04-07","18","2","android"
"57674","10572","14","0","224.4831","2021-04-07","1","2","android"
"57675","10572","19","0","94.345","2021-04-10","10","0","android"
"57676","10572","5","0","244.8909","2021-04-09","17","0","android"
"57677","10572","1","0","321.7401","2021-04-08","17","0","android"
"57678","10572","1","0","70.569","2021-04-05","6","0","android"
"57679","10572","1","0","173.7322","2021-04-08","17","0","android"
"57680","10572","11","0","339.6091","2021-04-08","18","2","android"
"57681","10572","23","0","121.9568","2021-04-06","12","1","android"
"57682","10572","35","0","93.8276","2021-04-09","20","4","android"
"57683","10573","30","0","434.1186","2021-04-07","12","1","android"
"57684","10573","31","0","264.4972","2021-04-05","8","4","android"
"57685","10573","1","0","94.141","2021-04-07","8","0","android"
"57686","10573","20","1","287.4308","2021-04-07","14","0","android"
"57687","10573","14","3","708.7819","2021-04-09","21","2","android"
"57688","10573","1","1","241.7125","2021-04-09","13","0","android"
"57689","10573","11","0","263.3997","2021-04-11","6","0","android"
"57690","10573","54","1","415.51","2021-04-10","16","2","android"
"57691","10573","22","0","184.4136","2021-04-06","7","0","android"
"57692","10573","1","0","555.0979","2021-04-06","20","0","android"
"57693","10573","20","2","396.143","2021-04-05","11","2","android"
"57694","10574","1","0","179.1082","2021-04-11","21","0","windows"
"57695","10574","18","1","368.646","2021-04-08","18","1","windows"
"57696","10574","1","0","62.234","2021-04-09","16","0","windows"
"57697","10575","8","3","723.1345","2021-04-06","9","3","android"
"57698","10575","6","2","330.9934","2021-04-07","9","1","android"
"57699","10575","18","0","458.4888","2021-04-11","18","0","android"
"57700","10575","1","0","356.5086","2021-04-09","8","0","android"
"57701","10575","1","0","90.7372","2021-04-11","1","0","android"
"57702","10575","17","4","621.3682","2021-04-06","23","3","android"
"57703","10575","5","5","939.8371","2021-04-11","9","0","android"
"57704","10576","7","4","1227.7235","2021-04-08","17","0","android"
"57705","10577","1","0","82.9317","2021-04-08","20","0","android"
"57706","10577","30","0","113.9727","2021-04-05","14","1","android"
"57707","10577","19","0","403.844","2021-04-10","16","1","android"
"57708","10577","1","0","215.3439","2021-04-10","3","0","android"
"57709","10577","1","0","272.9841","2021-04-09","7","0","android"
"57710","10578","1","1","302.0901","2021-04-09","18","0","android"
"57711","10578","1","0","359.33","2021-04-10","22","0","android"
"57712","10579","21","3","577.5541","2021-04-05","3","0","android"
"57713","10579","1","1","199.6346","2021-04-05","17","0","android"
"57714","10579","1","1","235.8954","2021-04-11","9","0","android"
"57715","10579","11","5","612.9988","2021-04-07","22","1","android"
"57716","10579","12","2","321.1946","2021-04-08","9","0","android"
"57717","10579","12","4","1249.382","2021-04-06","20","0","android"
"57718","10580","1","0","90.3745","2021-04-10","21","0","iOS"
"57719","10580","12","4","632.9746","2021-04-10","8","0","iOS"
"57720","10580","1","1","166.6359","2021-04-06","10","0","iOS"
"57721","10580","19","1","450.2319","2021-04-08","10","1","iOS"
"57722","10580","17","2","311.9377","2021-04-09","5","2","iOS"
"57723","10580","8","3","494.6879","2021-04-11","8","1","iOS"
"57724","10580","44","3","563.6201","2021-04-07","17","4","iOS"
"57725","10580","4","2","757.1531","2021-04-11","18","1","iOS"
"57726","10581","3","3","368.2569","2021-04-10","10","1","iOS"
"57727","10581","1","1","190.3446","2021-04-06","8","0","iOS"
"57728","10581","1","0","112.3971","2021-04-06","6","0","iOS"
"57729","10581","1","1","256.9497","2021-04-09","22","0","iOS"
"57730","10581","17","2","387.9925","2021-04-06","5","3","iOS"
"57731","10581","1","0","247.2279","2021-04-07","18","0","iOS"
"57732","10582","21","1","317.6622","2021-04-08","18","0","windows"
"57733","10582","1","0","84.8352","2021-04-09","9","0","windows"
"57734","10583","1","0","163.0431","2021-04-09","22","0","iOS"
"57735","10583","1","1","424.7256","2021-04-09","22","0","iOS"
"57736","10584","1","0","343.2604","2021-04-09","20","0","android"
"57737","10584","4","2","350.6441","2021-04-10","7","0","android"
"57738","10585","34","2","445.168","2021-04-08","17","1","iOS"
"57739","10585","1","1","632.3682","2021-04-11","10","0","iOS"
"57740","10586","16","4","572.8472","2021-04-05","4","1","iOS"
"57741","10587","12","2","332.2149","2021-04-08","1","3","android"
"57742","10587","1","0","142.1402","2021-04-09","11","1","android"
"57743","10587","1","0","222.2373","2021-04-10","19","0","android"
"57744","10588","9","0","219.9715","2021-04-06","22","1","android"
"57745","10588","1","0","82.1854","2021-04-09","6","0","android"
"57746","10588","21","0","182.46","2021-04-06","13","0","android"
"57747","10588","1","0","429.5522","2021-04-11","7","0","android"
"57748","10589","20","1","299.0826","2021-04-06","5","1","android"
"57749","10589","1","1","252.6598","2021-04-10","19","0","android"
"57750","10590","1","0","107.6144","2021-04-09","7","0","iOS"
"57751","10591","9","4","515.4146","2021-04-07","8","4","android"
"57752","10591","32","5","660.4209","2021-04-06","16","9","android"
"57753","10592","1","1","215.4139","2021-04-07","10","0","iOS"
"57754","10593","1","0","257.1548","2021-04-11","8","0","android"
"57755","10594","4","0","231.3204","2021-04-10","13","0","android"
"57756","10594","1","0","104.0058","2021-04-10","18","0","android"
"57757","10594","1","0","199.6955","2021-04-10","5","0","android"
"57758","10594","1","0","113.6139","2021-04-11","8","0","android"
"57759","10594","28","0","553.4293","2021-04-10","22","1","android"
"57760","10594","23","0","403.1346","2021-04-11","11","2","android"
"57761","10594","1","0","95.3146","2021-04-11","22","0","android"
"57762","10594","1","0","121.9435","2021-04-11","23","1","android"
"57763","10594","1","0","632.2334","2021-04-09","23","1","android"
"57764","10594","1","0","106.3055","2021-04-11","20","0","android"
"57765","10594","1","0","290.5206","2021-04-09","6","0","android"
"57766","10594","60","0","188.7507","2021-04-09","8","5","android"
"57767","10595","1","0","117.0134","2021-04-07","8","0","android"
"57768","10596","32","5","594.5036","2021-04-11","18","2","iOS"
"57769","10596","1","1","300.5235","2021-04-10","7","1","iOS"
"57770","10596","1","0","973.9151","2021-04-09","17","1","iOS"
"57771","10597","1","1","205.0256","2021-04-09","20","0","iOS"
"57772","10598","1","0","227.0886","2021-04-06","20","0","iOS"
"57773","10599","24","0","92.9508","2021-04-07","13","3","android"
"57774","10599","20","0","152.1086","2021-04-08","5","1","android"
"57775","10599","8","0","204.6267","2021-04-07","18","0","android"
"57776","10600","1","1","821.8544","2021-04-10","16","0","iOS"
"57777","10600","8","4","624.282","2021-04-10","17","0","iOS"
"57778","10600","3","0","115.2112","2021-04-11","23","1","iOS"
"57779","10601","15","3","804.4097","2021-04-05","19","1","android"
"57780","10601","48","1","407.8208","2021-04-10","5","8","android"
"57781","10602","9","2","290.2875","2021-04-07","14","0","iOS"
"57782","10602","1","1","1127.0993","2021-04-06","1","1","iOS"
"57783","10603","13","0","474.6473","2021-04-09","21","0","android"
"57784","10603","27","2","546.068","2021-04-09","19","4","android"
"57785","10604","1","0","175.8603","2021-04-08","21","0","android"
"57786","10605","52","1","432.6522","2021-04-06","8","7","android"
"57787","10605","1","1","166.9256","2021-04-05","14","0","android"
"57788","10605","37","1","320.5007","2021-04-09","21","0","android"
"57789","10605","13","0","82.7766","2021-04-10","12","3","android"
"57790","10605","1","1","556.91","2021-04-10","4","0","android"
"57791","10605","11","2","608.9684","2021-04-10","17","4","android"
"57792","10606","25","4","550.4731","2021-04-10","14","5","android"
"57793","10606","1","0","334.2958","2021-04-10","17","0","android"
"57794","10606","1","0","116.2317","2021-04-07","3","0","android"
"57795","10606","22","5","827.7459","2021-04-05","3","1","android"
"57796","10606","4","1","605.8349","2021-04-09","17","0","android"
"57797","10606","1","1","479.5253","2021-04-08","15","0","android"
"57798","10606","1","1","211.2832","2021-04-08","6","0","android"
"57799","10607","34","2","310.4417","2021-04-06","12","1","iOS"
"57800","10607","1","0","212.8549","2021-04-05","21","0","iOS"
"57801","10608","21","0","192.1587","2021-04-09","8","2","android"
"57802","10608","1","0","265.975","2021-04-11","22","0","android"
"57803","10608","2","0","877.8813","2021-04-11","13","0","android"
"57804","10608","16","0","439.0627","2021-04-09","5","2","android"
"57805","10609","1","0","273.5224","2021-04-09","3","0","android"
"57806","10609","42","0","208.2538","2021-04-11","6","10","android"
"57807","10609","1","0","557.8997","2021-04-10","8","0","android"
"57808","10609","31","0","218.9881","2021-04-09","8","5","android"
"57809","10609","11","0","443.0775","2021-04-05","20","1","android"
"57810","10609","1","1","219.4454","2021-04-09","10","1","android"
"57811","10609","1","0","437.8437","2021-04-11","18","0","android"
"57812","10609","1","0","146.6409","2021-04-06","2","1","android"
"57813","10609","25","0","267.6781","2021-04-07","2","5","android"
"57814","10609","46","1","297.3387","2021-04-10","23","7","android"
"57815","10609","1","0","268.7134","2021-04-06","6","0","android"
"57816","10609","1","0","181.7325","2021-04-07","5","0","android"
"57817","10609","14","0","159.5744","2021-04-09","9","4","android"
"57818","10610","25","2","392.2577","2021-04-08","14","5","android"
"57819","10610","16","1","420.7402","2021-04-11","6","1","android"
"57820","10610","4","0","93.4276","2021-04-05","18","0","android"
"57821","10610","41","2","721.0447","2021-04-10","20","2","android"
"57822","10611","21","0","103.9273","2021-04-05","17","5","android"
"57823","10611","16","1","164.464","2021-04-08","17","3","android"
"57824","10611","1","0","140.3643","2021-04-08","20","0","android"
"57825","10612","1","0","101.5257","2021-04-09","0","1","android"
"57826","10612","1","0","292.5118","2021-04-10","8","0","android"
"57827","10613","1","0","236.8381","2021-04-05","3","0","android"
"57828","10614","24","4","940.6636","2021-04-06","17","6","iOS"
"57829","10614","28","2","428.9048","2021-04-11","18","6","iOS"
"57830","10614","40","2","601.6971","2021-04-08","15","6","iOS"
"57831","10614","15","3","425.3385","2021-04-10","16","3","iOS"
"57832","10615","1","2","382.5327","2021-04-07","6","0","iOS"
"57833","10615","1","2","313.992","2021-04-09","9","0","iOS"
"57834","10615","7","6","686.5897","2021-04-11","10","0","iOS"
"57835","10616","27","0","137.9007","2021-04-10","17","4","android"
"57836","10616","1","0","231.5276","2021-04-07","9","0","android"
"57837","10616","1","0","75.4589","2021-04-09","20","0","android"
"57838","10617","1","0","242.1023","2021-04-10","23","0","android"
"57839","10617","6","0","259.3816","2021-04-06","4","0","android"
"57840","10617","2","2","579.0828","2021-04-10","2","0","android"
"57841","10617","13","1","327.8868","2021-04-06","16","2","android"
"57842","10617","1","0","340.6169","2021-04-08","8","0","android"
"57843","10617","9","1","244.5657","2021-04-11","15","1","android"
"57844","10617","29","1","326.6504","2021-04-09","0","1","android"
"57845","10617","5","1","556.8361","2021-04-08","12","0","android"
"57846","10618","1","0","166.2261","2021-04-06","8","0","iOS"
"57847","10619","1","1","279.8269","2021-04-05","9","0","iOS"
"57848","10619","16","5","572.1694","2021-04-09","12","0","iOS"
"57849","10619","18","5","1043.6774","2021-04-09","20","1","iOS"
"57850","10619","1","0","491.6889","2021-04-10","10","0","iOS"
"57851","10619","22","6","934.5172","2021-04-08","10","1","iOS"
"57852","10619","1","0","271.4532","2021-04-09","22","0","iOS"
"57853","10619","14","4","718.0985","2021-04-11","18","2","iOS"
"57854","10619","24","0","243.9035","2021-04-07","20","1","iOS"
"57855","10619","10","4","501.0419","2021-04-09","0","0","iOS"
"57856","10619","22","5","575.4873","2021-04-09","17","1","iOS"
"57857","10619","1","0","159.9686","2021-04-11","4","0","iOS"
"57858","10619","46","4","461.6574","2021-04-06","9","1","iOS"
"57859","10619","1","0","60.4642","2021-04-08","13","0","iOS"
"57860","10620","3","1","177.0126","2021-04-06","8","1","android"
"57861","10620","1","0","100.212","2021-04-09","10","0","android"
"57862","10620","1","0","356.5636","2021-04-09","5","0","android"
"57863","10620","1","1","295.6946","2021-04-06","21","1","android"
"57864","10621","28","0","789.9394","2021-04-09","15","2","android"
"57865","10621","1","0","105.0023","2021-04-09","20","0","android"
"57866","10621","26","1","1232.7278","2021-04-08","15","2","android"
"57867","10621","1","0","575.0441","2021-04-06","8","0","android"
"57868","10621","25","2","302.8602","2021-04-06","21","2","android"
"57869","10621","1","0","239.4523","2021-04-10","11","0","android"
"57870","10621","7","1","471.3597","2021-04-10","8","2","android"
"57871","10621","38","0","423.4466","2021-04-11","20","3","android"
"57872","10621","22","1","375.9209","2021-04-11","18","0","android"
"57873","10621","5","3","670.01","2021-04-06","2","0","android"
"57874","10621","8","3","1226.2759","2021-04-09","13","0","android"
"57875","10621","26","2","440.8246","2021-04-08","10","2","android"
"57876","10622","25","2","1673.2857","2021-04-11","14","3","android"
"57877","10622","17","0","306.6991","2021-04-08","18","6","android"
"57878","10622","1","0","482.4726","2021-04-10","20","1","android"
"57879","10622","32","0","72.8804","2021-04-07","20","8","android"
"57880","10622","32","2","269.7952","2021-04-07","14","10","android"
"57881","10622","15","0","94.7111","2021-04-11","8","1","android"
"57882","10622","1","0","96.8677","2021-04-06","7","0","android"
"57883","10623","1","0","202.6436","2021-04-10","17","1","android"
"57884","10624","1","0","524.6702","2021-04-07","11","0","android"
"57885","10624","13","5","945.5373","2021-04-07","7","2","android"
"57886","10624","1","0","103.1312","2021-04-08","14","1","android"
"57887","10624","1","1","214.9573","2021-04-08","17","0","android"
"57888","10624","2","0","119.3944","2021-04-08","10","0","android"
"57889","10625","1","0","358.0893","2021-04-08","8","0","android"
"57890","10625","17","1","824.971","2021-04-11","11","1","android"
"57891","10625","1","1","331.9578","2021-04-11","5","0","android"
"57892","10625","1","0","504.9765","2021-04-11","1","0","android"
"57893","10625","10","0","252.8084","2021-04-06","8","0","android"
"57894","10625","23","0","687.9474","2021-04-10","17","1","android"
"57895","10626","16","2","636.4843","2021-04-06","18","2","windows"
"57896","10626","2","1","208.8492","2021-04-06","20","0","windows"
"57897","10626","1","2","383.4732","2021-04-10","19","0","windows"
"57898","10626","20","4","1153.8283","2021-04-11","21","1","windows"
"57899","10626","11","4","1332.413","2021-04-08","6","1","windows"
"57900","10626","1","1","339.6835","2021-04-09","18","0","windows"
"57901","10627","28","1","503.3651","2021-04-08","13","2","android"
"57902","10627","26","3","554.8025","2021-04-09","10","1","android"
"57903","10628","24","3","535.4687","2021-04-05","2","1","android"
"57904","10628","9","0","138.0512","2021-04-07","13","0","android"
"57905","10628","1","0","380.9563","2021-04-11","18","0","android"
"57906","10628","1","0","236.1912","2021-04-08","18","0","android"
"57907","10628","1","0","242.6906","2021-04-06","15","0","android"
"57908","10629","10","2","492.3197","2021-04-09","15","1","iOS"
"57909","10629","11","3","423.8807","2021-04-10","13","1","iOS"
"57910","10629","54","2","575.1234","2021-04-11","22","5","iOS"
"57911","10630","9","1","436.4737","2021-04-10","9","0","android"
"57912","10631","1","1","1033.6387","2021-04-11","6","1","iOS"
"57913","10631","19","4","537.4838","2021-04-08","15","2","iOS"
"57914","10632","1","1","457.0085","2021-04-08","1","1","android"
"57915","10632","11","4","674.811","2021-04-08","12","0","android"
"57916","10633","1","0","443.7135","2021-04-07","1","0","android"
"57917","10634","8","1","165.6006","2021-04-10","18","0","android"
"57918","10634","22","1","662.4373","2021-04-11","6","1","android"
"57919","10634","1","0","109.9833","2021-04-09","10","0","android"
"57920","10635","1","0","120.2608","2021-04-07","20","0","android"
"57921","10635","11","0","63.7823","2021-04-09","8","3","android"
"57922","10635","16","0","72.2803","2021-04-10","22","3","android"
"57923","10636","2","2","349.5595","2021-04-10","4","1","iOS"
"57924","10636","56","0","120.1357","2021-04-10","21","5","iOS"
